Date,CompanyID,Daily_Return,Trading_Volume,Value_at_Risk,Volatility,Liquidity_Ratio,Environmental_Score,Social_Score,Governance_Score,ESG_Combined_Score,Risk_Category,Compliance_Status,Market_Sentiment
2022-01-24,9,0.0034,1039440,2.418,14.24,132.82,85.54,75.43,71.16,77.38,Medium,Compliant,Neutral
2022-01-24,10,0.0034,1056543,2.537,16.35,116.79,77.42,71.72,73.31,74.15,Low,Compliant,Bullish
2022-01-24,11,0.0041,995788,2.565,14.79,127.55,84.31,85.86,79.84,83.34,Very High,Compliant,Neutral
2022-01-24,12,0.004,1012659,2.474,15.52,124.42,83.59,74.08,76.82,78.16,Medium,Compliant,Neutral
2022-01-24,13,0.004,953920,2.755,16.17,125.13,85.84,78.26,77.46,80.52,High,Compliant,Neutral
2022-01-24,14,0.0049,947495,2.548,16.96,116.49,75.47,82.86,86.67,81.67,Medium,Compliant,Neutral
2022-01-24,15,0.0047,989531,2.569,15.65,127.43,80.97,73.27,87.25,80.5,Low,Under Review,Neutral
2022-01-25,1,0.0057,952381,2.905,16.77,112.75,73.74,71.84,72.33,72.64,High,Compliant,Neutral
2022-01-25,2,0.006,958686,2.675,16.69,136.35,85.29,88.12,73.65,82.35,Low,Compliant,Neutral
2022-01-25,3,0.0063,1106542,2.636,15.53,112.38,79.73,78.11,83.4,80.41,Medium,Compliant,Bullish
2022-01-25,4,0.0059,945482,2.817,15.81,112.97,75.34,90.09,85.09,83.51,Medium,Compliant,Neutral
2022-01-25,5,0.0057,1074823,2.92,16.45,119.81,90.79,76.57,82.27,83.21,Low,Compliant,Bullish
2022-01-25,6,0.0072,994486,2.444,14.34,132.42,86.33,85.24,70.94,80.84,Medium,Compliant,Neutral
2022-01-25,7,0.0068,1119485,2.675,17.06,118.17,91.65,89.58,72.91,84.71,Low,Compliant,Bullish
2022-01-25,8,0.0079,1039093,2.765,16.69,123.52,82.56,77.31,88.09,82.65,Low,Compliant,Neutral
2022-01-25,9,0.0082,1001859,2.609,15.04,112.26,85.64,75.49,71.19,77.44,High,Compliant,Neutral
2022-01-25,10,0.0083,1046242,2.857,17.37,113.79,77.52,71.78,73.34,74.21,Medium,Under Review,Neutral
2022-01-25,11,0.0077,1018117,2.967,14.83,126.95,84.41,85.92,79.87,83.4,Low,Compliant,Neutral
2022-01-25,12,0.0081,1056317,2.954,17.17,116.69,83.69,74.14,76.85,78.23,Medium,Compliant,Bullish
2022-01-25,13,0.0092,962662,2.588,15.3,129.14,85.95,78.32,77.49,80.59,High,Compliant,Neutral
2022-01-25,14,0.0086,1146944,2.569,16.7,131.42,75.57,82.92,86.7,81.73,Low,Compliant,Bullish
2022-01-25,15,0.0086,1027883,2.968,15.73,133.06,81.08,73.33,87.28,80.56,Medium,Compliant,Neutral
2022-01-26,1,0.0096,1011912,2.699,16.63,115.25,73.84,71.9,72.36,72.7,Medium,Compliant,Neutral
2022-01-26,2,0.0106,1087642,2.565,14.79,123.27,85.39,88.18,73.68,82.42,High,Compliant,Bullish
2022-01-26,3,0.0104,1015515,2.839,15.16,135.52,79.83,78.17,83.44,80.48,Medium,Compliant,Neutral
2022-01-26,4,0.0105,1113697,2.61,14.62,131.19,75.44,90.15,85.12,83.57,Low,Compliant,Bullish
2022-01-26,5,0.0097,1034722,2.603,17.06,114.9,90.89,76.63,82.3,83.27,Low,Under Review,Neutral
2022-01-26,6,0.0111,1090307,2.939,15.26,124.52,86.43,85.3,70.97,80.9,Medium,Compliant,Bullish
2022-01-26,7,0.0122,962603,2.55,16.53,134.99,91.75,89.64,72.94,84.78,Low,Compliant,Neutral
2022-01-26,8,0.0106,1117110,2.498,16.94,123.0,82.66,77.37,88.12,82.72,High,Compliant,Bullish
2022-01-26,9,0.0117,1094220,2.612,17.2,132.91,85.74,75.55,71.22,77.5,Low,Compliant,Bullish
2022-01-26,10,0.0129,984869,2.799,14.68,124.42,77.62,71.85,73.37,74.28,Low,Compliant,Neutral
2022-01-26,11,0.0128,971142,2.536,17.19,114.75,84.51,85.99,79.91,83.47,Low,Compliant,Neutral
2022-01-26,12,0.013,1007057,2.729,14.98,115.79,83.79,74.2,76.88,78.29,Medium,Compliant,Neutral
2022-01-26,13,0.0133,1145200,2.816,16.71,113.29,86.05,78.38,77.52,80.65,Medium,Compliant,Bullish
2022-01-26,14,0.0127,994950,2.94,16.69,117.01,75.67,82.98,86.74,81.8,Low,Compliant,Neutral
2022-01-26,15,0.0128,1036804,2.602,14.39,134.43,81.18,73.39,87.31,80.63,High,Compliant,Neutral
2022-01-27,1,0.0144,947819,2.927,15.07,128.38,73.94,71.96,72.39,72.76,Low,Compliant,Neutral
2022-01-27,2,0.0147,1024818,2.608,15.95,130.61,85.49,88.25,73.71,82.48,Low,Compliant,Neutral
2022-01-27,3,0.0151,1061423,2.854,15.72,127.71,79.93,78.23,83.47,80.54,Low,Compliant,Bullish
2022-01-27,4,0.0155,1141520,2.72,17.32,121.86,75.54,90.21,85.15,83.63,Very High,Compliant,Bullish
2022-01-27,5,0.0146,1050341,2.548,15.54,117.65,90.99,76.69,82.33,83.34,High,Compliant,Neutral
2022-01-27,6,0.0148,1113830,2.881,17.39,135.35,86.53,85.36,71.0,80.96,High,Compliant,Bullish
2022-01-27,7,0.016,1057049,2.608,15.87,125.12,91.85,89.71,72.97,84.84,Low,Compliant,Bullish
2022-01-27,8,0.0158,951158,2.587,17.49,124.29,82.76,77.44,88.16,82.79,Medium,Compliant,Neutral
2022-01-27,9,0.0162,1008764,2.689,16.77,137.16,85.84,75.62,71.25,77.57,Medium,Under Review,Neutral
2022-01-27,10,0.0167,1063522,2.855,17.07,121.9,77.72,71.91,73.4,74.34,Low,Compliant,Bullish
2022-01-27,11,0.0172,1142295,2.624,14.76,133.66,84.61,86.05,79.94,83.53,Low,Compliant,Bullish
2022-01-27,12,0.0157,1123310,2.598,16.3,133.88,83.89,74.26,76.91,78.35,High,Compliant,Bullish
2022-01-27,13,0.016,991257,2.503,14.89,118.18,86.15,78.44,77.55,80.71,Low,Compliant,Neutral
2022-01-27,14,0.0153,989690,2.761,15.39,114.75,75.77,83.04,86.77,81.86,Medium,Compliant,Neutral
2022-01-27,15,0.0171,985880,2.739,16.44,136.77,81.28,73.46,87.34,80.69,Low,Compliant,Neutral
2022-01-28,1,0.0155,1137334,2.632,16.77,123.06,74.04,72.02,72.42,72.83,Medium,Compliant,Bullish
2022-01-28,2,0.0172,1122870,2.534,14.57,112.49,85.59,88.31,73.74,82.55,Low,Compliant,Bullish
2022-01-28,3,0.0176,1106733,2.744,16.16,124.92,80.03,78.29,83.5,80.61,Low,Under Review,Bullish
2022-01-28,4,0.0169,1026721,2.946,16.27,127.94,75.64,90.27,85.18,83.7,Medium,Compliant,Neutral
2022-01-28,5,0.0182,1050321,2.907,14.71,131.88,91.09,76.75,82.36,83.4,Very High,Compliant,Neutral
2022-01-28,6,0.0163,1042085,2.99,16.07,136.07,86.63,85.43,71.04,81.03,Very High,Compliant,Neutral
2022-01-28,7,0.0165,997969,2.516,16.77,135.4,91.95,89.77,73.0,84.91,Low,Compliant,Neutral
2022-01-28,8,0.0196,1050970,3.052,14.65,136.04,82.86,77.5,88.19,82.85,Low,Under Review,Bullish
2022-01-28,9,0.018,951481,2.705,16.92,113.35,85.94,75.68,71.29,77.64,Medium,Compliant,Neutral
2022-01-28,10,0.0173,972917,3.069,16.34,130.37,77.82,71.97,73.44,74.41,Medium,Compliant,Neutral
2022-01-28,11,0.019,1131644,2.658,17.17,118.23,84.71,86.11,79.97,83.6,High,Compliant,Bullish
2022-01-28,12,0.02,1103481,2.782,15.19,117.29,83.99,74.33,76.94,78.42,Medium,Compliant,Bullish
2022-01-28,13,0.0181,1034559,2.717,17.18,132.64,86.25,78.51,77.59,80.78,Medium,Under Review,Neutral
2022-01-28,14,0.0198,1054545,2.719,14.8,123.07,75.87,83.1,86.8,81.92,Medium,Compliant,Bullish
2022-01-28,15,0.0178,1023782,2.993,15.8,135.59,81.38,73.52,87.38,80.76,Low,Compliant,Neutral
2022-01-31,1,0.0178,1101907,2.941,15.15,113.72,74.14,72.08,72.46,72.89,Medium,Compliant,Bullish
2022-01-31,2,0.0198,1111215,3.08,17.34,132.76,85.69,88.37,73.78,82.61,Medium,Compliant,Bullish
2022-01-31,3,0.02,1106999,2.869,16.79,116.12,80.13,78.35,83.53,80.67,High,Compliant,Bullish
2022-01-31,4,0.0205,1098623,2.786,14.6,117.13,75.74,90.34,85.21,83.76,Low,Compliant,Bullish
2022-01-31,5,0.0209,989795,2.578,14.55,124.68,91.19,76.82,82.39,83.47,Low,Compliant,Neutral
2022-01-31,6,0.022,1018041,3.088,15.47,122.65,86.73,85.49,71.07,81.1,Very High,Compliant,Neutral
2022-01-31,7,0.0203,1045961,2.839,14.99,124.93,92.05,89.83,73.04,84.97,Medium,Compliant,Neutral
2022-01-31,8,0.0196,1016861,2.924,16.57,136.32,82.96,77.56,88.22,82.91,Very High,Compliant,Neutral
2022-01-31,9,0.0216,1106322,2.76,16.68,129.26,86.04,75.74,71.32,77.7,Medium,Compliant,Bullish
2022-01-31,10,0.0195,1016888,2.84,17.58,120.08,77.92,72.03,73.47,74.47,Very High,Compliant,Neutral
2022-01-31,11,0.0203,976803,3.064,17.62,117.15,84.81,86.17,80.0,83.66,Low,Compliant,Neutral
2022-01-31,12,0.0188,1031897,2.628,16.68,123.36,84.09,74.39,76.98,78.49,Low,Compliant,Neutral
2022-01-31,13,0.0187,1154435,2.7,14.57,124.17,86.34,78.57,77.62,80.84,High,Under Review,Bullish
2022-01-31,14,0.0226,995747,2.621,15.71,127.94,75.97,83.17,86.83,81.99,High,Under Review,Neutral
2022-01-31,15,0.0221,1077311,2.983,16.22,119.55,81.47,73.58,87.41,80.82,Medium,Compliant,Bullish
2022-02-01,1,0.0216,1039719,2.572,16.17,132.15,74.24,72.14,72.49,72.96,Medium,Compliant,Neutral
2022-02-01,2,0.0204,963587,2.584,16.51,115.38,85.78,88.43,73.81,82.67,Very High,Compliant,Neutral
2022-02-01,3,0.0195,1051632,2.707,17.67,126.99,80.23,78.41,83.56,80.73,Low,Compliant,Bullish
2022-02-01,4,0.0194,1096989,2.83,17.43,128.59,75.84,90.4,85.24,83.83,Medium,Compliant,Bullish
2022-02-01,5,0.0198,1057318,2.769,14.92,118.14,91.28,76.88,82.43,83.53,Low,Compliant,Bullish
2022-02-01,6,0.0211,1133193,2.566,15.44,133.7,86.83,85.55,71.1,81.16,Low,Compliant,Bullish
2022-02-01,7,0.0218,1010343,3.082,17.28,128.43,92.15,89.89,73.07,85.04,Medium,Compliant,Neutral
2022-02-01,8,0.0215,967737,3.08,17.25,129.21,83.05,77.62,88.25,82.97,High,Compliant,Neutral
2022-02-01,9,0.0199,1147347,2.7,15.47,125.51,86.13,75.8,71.35,77.76,High,Compliant,Bullish
2022-02-01,10,0.0227,1029674,2.957,16.95,135.88,78.02,72.09,73.5,74.54,Very High,Compliant,Neutral
2022-02-01,11,0.0218,1071685,2.871,16.77,130.48,84.91,86.23,80.03,83.72,Low,Compliant,Bullish
2022-02-01,12,0.021,1117381,2.678,16.12,122.65,84.19,74.45,77.01,78.55,Low,Compliant,Bullish
2022-02-01,13,0.0212,1018796,2.693,15.25,119.07,86.44,78.63,77.65,80.91,Low,Compliant,Neutral
2022-02-01,14,0.0204,1101725,2.823,17.48,114.87,76.06,83.23,86.86,82.05,Low,Compliant,Bullish
2022-02-01,15,0.0196,979222,2.782,16.8,117.26,81.57,73.64,87.44,80.88,Low,Compliant,Neutral
2022-02-02,1,0.02,1012314,2.71,15.15,138.07,74.33,72.2,72.52,73.02,Low,Compliant,Neutral
2022-02-02,2,0.0216,981502,3.003,16.89,123.36,85.88,88.49,73.84,82.74,Medium,Compliant,Neutral
2022-02-02,3,0.0185,1122531,2.819,17.01,135.75,80.32,78.48,83.59,80.8,Low,Compliant,Bullish
2022-02-02,4,0.0188,998295,2.917,17.48,117.45,75.93,90.46,85.27,83.89,Medium,Compliant,Neutral
2022-02-02,5,0.0185,1103057,2.654,15.33,123.88,91.38,76.94,82.46,83.59,Very High,Compliant,Bullish
2022-02-02,6,0.0184,1151001,2.849,17.82,137.35,86.92,85.61,71.13,81.22,High,Compliant,Bullish
2022-02-02,7,0.0216,1063309,2.727,15.11,115.5,92.25,89.95,73.1,85.1,High,Compliant,Bullish
2022-02-02,8,0.0209,1066074,2.846,16.56,128.17,83.15,77.68,88.28,83.04,High,Compliant,Bullish
2022-02-02,9,0.0199,1049534,2.99,16.75,136.37,86.23,75.86,71.38,77.82,Low,Compliant,Neutral
2022-02-02,10,0.0183,1021109,2.983,15.98,137.15,78.11,72.15,73.53,74.6,High,Compliant,Neutral
2022-02-02,11,0.0197,1052967,2.749,16.16,134.56,85.0,86.29,80.06,83.78,High,Compliant,Bullish
2022-02-02,12,0.0195,1080050,2.941,17.52,134.83,84.29,74.51,77.04,78.61,Low,Compliant,Bullish
2022-02-02,13,0.0182,1161342,3.081,16.72,129.72,86.54,78.69,77.68,80.97,High,Compliant,Bullish
2022-02-02,14,0.0191,1151319,2.903,16.24,118.86,76.16,83.29,86.89,82.11,Medium,Compliant,Bullish
2022-02-02,15,0.0189,1135493,2.632,15.04,131.73,81.67,73.7,87.47,80.95,Low,Compliant,Bullish
2022-02-03,1,0.0196,1141390,2.933,14.65,137.98,74.43,72.27,72.55,73.08,Medium,Compliant,Bullish
2022-02-03,2,0.0195,1052334,2.608,15.04,126.6,85.98,88.55,73.87,82.8,Medium,Compliant,Bullish
2022-02-03,3,0.0171,1092673,3.042,17.74,119.94,80.42,78.54,83.63,80.86,Medium,Compliant,Bullish
2022-02-03,4,0.0182,1143200,2.841,17.12,127.83,76.03,90.52,85.31,83.95,Low,Compliant,Bullish
2022-02-03,5,0.019,1036971,2.766,17.78,130.8,91.48,77.0,82.49,83.66,Medium,Compliant,Neutral
2022-02-03,6,0.0184,1157707,2.58,14.75,118.66,87.02,85.67,71.16,81.28,Medium,Compliant,Bullish
2022-02-03,7,0.0195,1042146,2.764,16.85,131.56,92.34,90.01,73.13,85.16,Very High,Compliant,Neutral
2022-02-03,8,0.0186,1081604,3.059,14.78,128.25,83.25,77.74,88.31,83.1,High,Compliant,Bullish
2022-02-03,9,0.0167,1104834,2.56,17.18,128.9,86.33,75.92,71.41,77.89,High,Compliant,Bullish
2022-02-03,10,0.0162,1156084,2.816,15.88,121.19,78.21,72.21,73.56,74.66,Low,Compliant,Bullish
2022-02-03,11,0.0181,1006507,3.075,14.95,117.4,85.1,86.35,80.1,83.85,Low,Compliant,Neutral
2022-02-03,12,0.0157,1113076,2.771,16.49,129.23,84.38,74.57,77.07,78.67,Low,Compliant,Bullish
2022-02-03,13,0.0175,1065442,2.789,15.56,128.3,86.63,78.75,77.71,81.03,Medium,Compliant,Bullish
2022-02-03,14,0.0185,1012075,2.874,16.79,122.06,76.25,83.35,86.93,82.18,Low,Compliant,Neutral
2022-02-03,15,0.0171,1120083,2.809,16.79,121.01,81.76,73.76,87.5,81.01,Medium,Compliant,Bullish
2022-02-04,1,0.0163,1072625,2.642,16.94,122.32,74.52,72.33,72.58,73.14,Low,Compliant,Bullish
2022-02-04,2,0.0169,1095890,2.557,17.88,125.94,86.07,88.61,73.9,82.86,Medium,Compliant,Bullish
2022-02-04,3,0.0161,1024268,2.891,15.91,138.19,80.51,78.6,83.66,80.92,Low,Compliant,Neutral
2022-02-04,4,0.0162,1058073,3.067,16.16,132.88,76.12,90.58,85.34,84.01,Low,Compliant,Bullish
2022-02-04,5,0.0173,1087153,2.606,17.27,135.12,91.57,77.06,82.52,83.72,High,Compliant,Bullish
2022-02-04,6,0.0153,1042188,2.664,16.53,126.4,87.11,85.73,71.19,81.34,Medium,Compliant,Neutral
2022-02-04,7,0.0169,998464,2.754,14.77,126.93,92.43,90.07,73.16,85.22,High,Compliant,Neutral
2022-02-04,8,0.0165,1160855,3.002,17.4,118.82,83.34,77.8,88.34,83.16,Medium,Under Review,Bullish
2022-02-04,9,0.0141,1065343,2.696,14.82,131.89,86.42,75.98,71.44,77.95,High,Compliant,Bullish
2022-02-04,10,0.0136,1112812,3.042,15.21,124.34,78.3,72.27,73.59,74.72,Low,Compliant,Bullish
2022-02-04,11,0.0135,1044332,2.575,14.99,132.46,85.19,86.41,80.13,83.91,Low,Compliant,Neutral
2022-02-04,12,0.013,1032607,3.075,14.91,124.05,84.47,74.63,77.1,78.73,Medium,Compliant,Neutral
2022-02-04,13,0.0131,1043841,2.86,14.74,116.47,86.73,78.81,77.74,81.09,Very High,Compliant,Neutral
2022-02-04,14,0.0145,1044442,2.915,14.84,118.12,76.35,83.41,86.96,82.24,Medium,Compliant,Neutral
2022-02-04,15,0.0126,1073332,2.75,16.1,134.27,81.86,73.82,87.53,81.07,Medium,Compliant,Bullish
2022-02-07,1,0.0131,1073353,2.984,15.48,120.31,74.62,72.38,72.61,73.2,Low,Compliant,Bullish
2022-02-07,2,0.0143,1063667,2.636,15.07,120.47,86.16,88.67,73.93,82.92,Medium,Compliant,Bullish
2022-02-07,3,0.0119,986694,2.569,16.81,137.3,80.6,78.66,83.69,80.98,Medium,Compliant,Neutral
2022-02-07,4,0.0137,1063779,2.764,15.4,130.45,76.22,90.64,85.37,84.08,High,Compliant,Bullish
2022-02-07,5,0.0122,994319,3.022,14.73,116.72,91.66,77.12,82.55,83.78,Medium,Compliant,Neutral
2022-02-07,6,0.0115,985327,2.966,16.03,117.48,87.21,85.79,71.22,81.41,Low,Compliant,Neutral
2022-02-07,7,0.0128,1157292,2.832,15.68,120.75,92.53,90.13,73.19,85.28,Low,Compliant,Bullish
2022-02-07,8,0.0124,1087659,2.862,15.7,128.9,83.43,77.86,88.38,83.22,Low,Compliant,Bullish
2022-02-07,9,0.0127,1099456,2.612,16.12,132.94,86.51,76.04,71.47,78.01,Medium,Compliant,Bullish
2022-02-07,10,0.0122,1044710,3.013,16.85,120.85,78.4,72.33,73.62,74.78,Low,Compliant,Neutral
2022-02-07,11,0.0121,1152991,2.982,16.68,135.96,85.28,86.47,80.16,83.97,Medium,Compliant,Bullish
2022-02-07,12,0.0107,1095389,2.908,17.73,116.69,84.57,74.69,77.13,78.8,High,Compliant,Bullish
2022-02-07,13,0.0103,1123549,2.801,16.36,119.2,86.82,78.87,77.77,81.15,Low,Compliant,Bullish
2022-02-07,14,0.0113,1038293,3.081,16.21,138.53,76.44,83.47,86.99,82.3,Medium,Compliant,Neutral
2022-02-07,15,0.0112,1164615,3.033,15.37,117.39,81.95,73.88,87.56,81.13,High,Compliant,Bullish
2022-02-08,1,0.0114,1135031,2.9,17.14,136.48,74.71,72.44,72.64,73.26,Medium,Compliant,Bullish
2022-02-08,2,0.01,1142358,2.746,15.13,131.83,86.25,88.73,73.96,82.98,Medium,Compliant,Bullish
2022-02-08,3,0.0097,997054,2.884,16.28,115.87,80.7,78.71,83.72,81.04,Medium,Compliant,Neutral
2022-02-08,4,0.0103,1018294,2.86,16.05,126.29,76.31,90.7,85.4,84.14,Low,Compliant,Neutral
2022-02-08,5,0.0093,1021588,2.758,16.82,127.2,91.76,77.18,82.58,83.84,Low,Compliant,Neutral
2022-02-08,6,0.0102,1018609,2.708,17.67,137.68,87.3,85.85,71.26,81.47,Low,Compliant,Neutral
2022-02-08,7,0.0099,1143585,2.764,17.77,124.75,92.62,90.19,73.22,85.34,Low,Compliant,Bullish
2022-02-08,8,0.0089,967886,2.858,15.23,125.41,83.52,77.92,88.41,83.28,High,Compliant,Neutral
2022-02-08,9,0.0093,977486,2.776,15.54,116.95,86.6,76.1,71.51,78.07,Low,Compliant,Neutral
2022-02-08,10,0.0091,1019903,2.683,17.33,130.32,78.49,72.39,73.65,74.84,Very High,Compliant,Neutral
2022-02-08,11,0.0078,1004246,2.963,16.38,119.48,85.38,86.53,80.19,84.03,High,Compliant,Neutral
2022-02-08,12,0.009,1011242,2.833,16.16,116.11,84.66,74.75,77.16,78.86,Medium,Compliant,Neutral
2022-02-08,13,0.0081,1132401,2.572,17.01,139.45,86.91,78.93,77.8,81.21,High,Compliant,Bullish
2022-02-08,14,0.0085,1082383,2.741,16.65,121.01,76.53,83.53,87.02,82.36,Low,Under Review,Bullish
2022-02-08,15,0.0075,963387,3.032,17.86,117.77,82.04,73.94,87.6,81.19,Medium,Compliant,Neutral
2022-02-09,1,0.0082,1054116,2.959,16.6,131.95,74.8,72.5,72.67,73.32,Very High,Compliant,Bullish
2022-02-09,2,0.0073,1049699,2.715,16.21,135.07,86.35,88.79,73.99,83.04,Low,Compliant,Neutral
2022-02-09,3,0.0066,986989,3.061,16.47,115.86,80.79,78.77,83.75,81.1,Low,Compliant,Neutral
2022-02-09,4,0.0077,1107428,2.576,17.33,116.92,76.4,90.75,85.43,84.19,Low,Compliant,Bullish
2022-02-09,5,0.0064,1113159,3.074,16.7,116.55,91.85,77.24,82.61,83.9,Medium,Compliant,Bullish
2022-02-09,6,0.0066,1117360,2.671,16.81,115.47,87.39,85.91,71.29,81.53,Low,Compliant,Bullish
2022-02-09,7,0.0073,1119160,2.538,17.87,131.04,92.71,90.25,73.25,85.4,Medium,Compliant,Bullish
2022-02-09,8,0.0072,963395,2.777,16.72,129.25,83.62,77.98,88.44,83.35,High,Compliant,Neutral
2022-02-09,9,0.0066,1167791,2.735,15.94,131.16,86.69,76.16,71.54,78.13,Low,Compliant,Bullish
2022-02-09,10,0.0065,1138058,2.837,16.96,127.18,78.58,72.45,73.69,74.91,High,Compliant,Bullish
2022-02-09,11,0.0062,1157468,2.982,16.86,135.12,85.47,86.59,80.22,84.09,Low,Compliant,Bullish
2022-02-09,12,0.0059,967350,3.008,14.75,128.26,84.75,74.81,77.2,78.92,Low,Compliant,Neutral
2022-02-09,13,0.0058,1164238,2.759,16.24,137.73,87.0,78.99,77.84,81.28,Low,Compliant,Bullish
2022-02-09,14,0.0061,1137837,2.776,17.14,126.74,76.62,83.58,87.05,82.42,High,Compliant,Bullish
2022-02-09,15,0.0061,1143898,2.617,16.34,134.51,82.13,74.0,87.63,81.25,High,Compliant,Bullish
2022-02-10,1,0.006,984612,2.561,17.26,124.78,74.89,72.56,72.71,73.39,Low,Compliant,Neutral
2022-02-10,2,0.0059,1123158,2.895,16.19,125.51,86.43,88.85,74.02,83.1,Low,Compliant,Bullish
2022-02-10,3,0.0051,1170755,2.571,17.93,136.05,80.88,78.83,83.78,81.16,High,Compliant,Bullish
2022-02-10,4,0.0054,1110599,2.948,15.68,117.21,76.49,90.81,85.46,84.25,Medium,Compliant,Bullish
2022-02-10,5,0.0049,1087613,2.839,15.02,128.85,91.93,77.29,82.64,83.95,Low,Compliant,Bullish
2022-02-10,6,0.0054,1168250,2.647,16.13,132.98,87.48,85.97,71.32,81.59,Medium,Compliant,Bullish
2022-02-10,7,0.0052,1060576,2.84,16.5,133.61,92.8,90.31,73.29,85.47,High,Compliant,Bullish
2022-02-10,8,0.0056,1094299,2.639,15.87,129.58,83.7,78.04,88.47,83.4,Low,Compliant,Bullish
2022-02-10,9,0.005,1068083,2.784,15.52,125.95,86.78,76.22,71.57,78.19,Low,Compliant,Bullish
2022-02-10,10,0.0047,1166250,2.988,16.93,121.2,78.67,72.51,73.72,74.97,Low,Compliant,Bullish
2022-02-10,11,0.0047,982489,2.798,15.97,137.73,85.56,86.65,80.25,84.15,Medium,Compliant,Neutral
2022-02-10,12,0.0053,1073915,2.622,16.81,124.0,84.84,74.86,77.23,78.98,Low,Compliant,Bullish
2022-02-10,13,0.0051,1113997,2.947,17.29,134.95,87.09,79.04,77.87,81.33,High,Compliant,Bullish
2022-02-10,14,0.0046,1136719,2.644,17.24,115.42,76.71,83.64,87.08,82.48,High,Compliant,Bullish
2022-02-10,15,0.0046,1092023,2.956,15.98,120.55,82.22,74.06,87.66,81.31,Medium,Compliant,Bullish
2022-02-11,1,0.0052,1162223,2.811,16.61,123.45,74.97,72.62,72.74,73.44,Low,Compliant,Bullish
2022-02-11,2,0.0046,1169516,2.797,16.23,131.78,86.52,88.9,74.06,83.16,Very High,Compliant,Bullish
2022-02-11,3,0.0053,981055,3.022,17.61,122.82,80.96,78.89,83.81,81.22,Medium,Compliant,Neutral
2022-02-11,4,0.0052,1053883,2.942,17.64,115.75,76.58,90.87,85.49,84.31,Medium,Compliant,Bullish
2022-02-11,5,0.0046,972582,2.561,15.89,119.14,92.02,77.35,82.68,84.02,Very High,Compliant,Neutral
2022-02-11,6,0.0046,1038530,2.711,15.06,121.33,87.57,86.02,71.35,81.65,High,Compliant,Neutral
2022-02-11,7,0.0056,1083313,3.037,15.32,119.23,92.89,90.37,73.32,85.53,Medium,Compliant,Bullish
2022-02-11,8,0.005,1163921,2.555,15.97,119.95,83.79,78.1,88.5,83.46,Medium,Compliant,Bullish
2022-02-11,9,0.005,1150285,2.854,16.63,134.38,86.87,76.27,71.6,78.25,Low,Compliant,Bullish
2022-02-11,10,0.0055,995742,2.959,16.93,125.3,78.76,72.57,73.75,75.03,Very High,Compliant,Neutral
2022-02-11,11,0.0057,988482,2.9,15.87,125.14,85.64,86.71,80.28,84.21,High,Compliant,Neutral
2022-02-11,12,0.0058,1095453,2.979,16.98,139.48,84.93,74.92,77.26,79.04,Low,Compliant,Bullish
2022-02-11,13,0.0057,1083324,2.96,17.87,126.23,87.18,79.1,77.9,81.39,High,Compliant,Bullish
2022-02-11,14,0.0053,1026278,2.942,16.93,138.52,76.8,83.7,87.11,82.54,High,Compliant,Neutral
2022-02-11,15,0.0051,1162774,3.017,15.31,122.5,82.31,74.12,87.69,81.37,Low,Compliant,Bullish
2022-02-14,1,0.0059,1168971,2.919,16.7,125.11,75.06,72.68,72.77,73.5,Medium,Compliant,Bullish
2022-02-14,2,0.0058,1056114,2.782,16.58,125.01,86.61,88.96,74.09,83.22,Low,Compliant,Bullish
2022-02-14,3,0.0057,1161356,2.822,17.67,128.86,81.05,78.95,83.84,81.28,High,Compliant,Bullish
2022-02-14,4,0.0064,1052428,2.962,15.96,129.85,76.66,90.93,85.52,84.37,Low,Compliant,Bullish
2022-02-14,5,0.0056,1128645,3.054,16.2,121.28,92.11,77.41,82.71,84.08,Medium,Under Review,Bullish
2022-02-14,6,0.0061,1072591,2.712,16.79,135.23,87.65,86.08,71.38,81.7,Low,Compliant,Bullish
2022-02-14,7,0.0057,996581,2.753,16.55,127.66,92.97,90.42,73.35,85.58,Low,Compliant,Neutral
2022-02-14,8,0.0064,1170392,3.09,17.19,115.17,83.88,78.15,88.53,83.52,Low,Compliant,Bullish
2022-02-14,9,0.006,1068390,2.891,14.96,130.12,86.96,76.33,71.63,78.31,Medium,Compliant,Bullish
2022-02-14,10,0.0062,1129038,2.664,16.69,135.42,78.84,72.62,73.78,75.08,Low,Compliant,Bullish
2022-02-14,11,0.0063,1049978,2.942,15.24,121.44,85.73,86.76,80.31,84.27,Medium,Compliant,Neutral
2022-02-14,12,0.0072,974996,3.13,15.88,116.02,85.01,74.98,77.29,79.09,Medium,Compliant,Neutral
2022-02-14,13,0.0075,992770,3.036,17.03,135.71,87.27,79.16,77.93,81.45,Medium,Compliant,Neutral
2022-02-14,14,0.0074,1078329,2.993,15.37,140.05,76.89,83.76,87.14,82.6,Medium,Under Review,Bullish
2022-02-14,15,0.0082,1120322,2.688,15.87,117.06,82.4,74.17,87.72,81.43,Low,Compliant,Bullish
2022-02-15,1,0.0074,1043806,3.071,17.18,139.11,75.15,72.73,72.8,73.56,Low,Compliant,Neutral
2022-02-15,2,0.0075,1121870,2.872,17.01,124.32,86.69,89.02,74.12,83.28,Low,Compliant,Bullish
2022-02-15,3,0.0086,1122727,3.082,15.17,139.24,81.14,79.0,83.87,81.34,Medium,Compliant,Bullish
